,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj_descriptive_only,note
Il1r2,85.1239596042036,1.36653164655633,0.348899770156407,3.91668829688175,8.977370136192e-05,0.208509178886348,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
AW112010,44.1351836235484,1.50384308186138,0.385329155039551,3.90274927861874,9.51062060677368e-05,0.208509178886348,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Gm26802,21.6194233289404,2.03395200396048,0.580305377224444,3.50496839041665,0.0004566614987717,0.379485705479346,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Agt,10.8481026207363,2.84231326259962,0.827561191568509,3.43456567509222,0.0005935042357181,0.410785530800543,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Aldh3a1,21.8051417122305,1.93623786855149,0.565134979737054,3.42615116383768,0.0006121995700958,0.410785530800543,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Inmt,23.5495421725141,1.93666583471209,0.573886966504486,3.37464683421584,0.0007391047478966,0.410785530800543,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Sfrp2,175.387599988766,1.34079514990317,0.403524845330504,3.32270779709984,0.0008914824508062,0.410785530800543,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Klf2,362.615563394067,1.11211931552599,0.337379675436891,3.29634354554953,0.0009795215522982,0.410785530800543,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Pcolce2,144.734549191928,0.919778438562172,0.280280012162705,3.2816412111051,0.0010320483357488,0.410785530800543,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Osr2,86.9228865192336,0.996910055786676,0.306267980482364,3.25502540035876,0.0011338222483359,0.410785530800543,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Tmem100,27.9186713785144,1.65819661789334,0.510108704454906,3.25067304951258,0.0011513217704358,0.410785530800543,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Slc1a5,47.8689156675893,1.27374700114862,0.391903696768394,3.25015306477544,0.001153429087687,0.410785530800543,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Klf4,803.336797184783,0.886413654506077,0.277990383765164,3.18864862338147,0.0014293950949561,0.462898863814586,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Cd34,270.520321476006,1.06448331953706,0.335005084438645,3.17751392138055,0.0014854355838414,0.462898863814586,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
CR974586.5,29.4541499996864,1.84280409108085,0.582458252152172,3.16383892626077,0.0015570294187262,0.465800920906143,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Clec3b,522.604407488471,1.32127574143518,0.425686022530923,3.10387391528505,0.0019100471022646,0.504223556806941,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Tnfaip6,877.39994679571,1.20327117414733,0.388214350316623,3.09950204871602,0.0019384623721614,0.504223556806941,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ccl19,88.7981772516865,1.08425754633956,0.350103419655696,3.09696359837289,0.0019551388083167,0.504223556806941,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Atf3,576.982264662005,0.976768988093042,0.318399786177211,3.06774385693024,0.0021568140356684,0.537693739092139,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Dapk1,101.799555961361,0.994756858161187,0.332208355162498,2.99437639873508,0.0027500645385913,0.588021717814048,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Lpl,174.781953129581,1.67349703201838,0.560450971294106,2.98598292755957,0.0028266842360443,0.588021717814048,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Mbd1,46.3739725044865,1.1821623092431,0.398705885381936,2.96499839251346,0.0030268451116618,0.611831745678888,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Tmeff2,28.30333414738,1.54387942225906,0.523084329494973,2.9514923984621,0.0031624233012592,0.618863488384081,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Man1a,150.075130240457,1.00180270383597,0.342784238410081,2.92254599710472,0.0034718233670484,0.618863488384081,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Sfrp4,42.313336438737,1.68576054665343,0.576971230549943,2.9217410806543,0.0034808077325812,0.618863488384081,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Procr,40.4850816539797,1.57752408045915,0.541654253828179,2.91241888955895,0.0035864132897491,0.618863488384081,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Osr1,21.2226191287384,1.41533095006401,0.492691411040351,2.87265196500066,0.0040704226159141,0.647716824349398,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Scara3,50.461415840242,1.05563511244007,0.372150908113542,2.83657809083727,0.0045599825574421,0.677605680029036,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ugdh,287.116763235278,1.26186283145838,0.445517237960133,2.83235467439152,0.0046206564622918,0.677605680029036,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Slc10a6,16.2062190668474,1.55502383856402,0.557886693367038,2.78734706715967,0.005314153069133,0.749897184982008,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
C3,647.82843837133,1.14832142264153,0.418326614824634,2.74503553431071,0.0060504345956669,0.837985191499877,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Rnase4,461.19653824423,0.838297207428948,0.308050837273491,2.72129501366912,0.0065026700561958,0.868454809826587,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Mt2,900.753042921026,1.07661649585773,0.399833939340116,2.69265910151242,0.0070884705712071,0.930081954422078,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Gsn,3395.76633950173,1.21097904325729,0.460116433870436,2.63189695936461,0.0084909610461598,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Cd55,60.838888908445,1.20943056510097,0.460587149700365,2.62584521927666,0.0086434111253255,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Efemp1,213.272449807994,0.997810644783752,0.381494150364739,2.61553327575211,0.008908824004527,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Mmp19,40.7564779127243,1.16271689087009,0.445996342655462,2.607009922878,0.0091336713370935,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Gfpt2,158.153753803081,1.17257620820173,0.453088588116186,2.5879623520799,0.0096545531967128,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Metrnl,102.416971125701,0.869443907354031,0.336004832936264,2.58759345738028,0.0096648973625545,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ntrk2,35.3370072568418,1.13729565239125,0.440437155827039,2.58219734040301,0.009817343040845,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Amy1,14.9063930840564,1.4757921332819,0.576353872194679,2.56056600723837,0.0104501809692393,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ccl7,402.607287976893,1.09727379813995,0.431978793309913,2.54011033674224,0.0110817502356887,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Gja1,181.068287254999,0.661915594124955,0.26084239680916,2.53760739136756,0.0111613118202492,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Fosb,1196.65383635388,0.853463832144339,0.336912274815285,2.53319304739567,0.0113028685324566,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Opcml,24.627731803398,1.13798979699864,0.449595887984802,2.53113924617812,0.0113692703553047,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Slco2b1,32.0631551935328,1.12377560900814,0.460882050055555,2.43831498508714,0.0147559100679547,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Lgi2,29.2330706117799,1.02355709859094,0.422430648249561,2.42301808079572,0.0153921605690952,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Il33,37.9742687994061,1.18954728928602,0.491027048450047,2.42256978111672,0.0154111656319044,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Parp14,18.8651541615064,1.42513346919928,0.59583625536422,2.39182066611259,0.016765031775981,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Fbn1,282.731052754607,0.811953782583933,0.340330749303064,2.38577849414626,0.0170430128167835,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Anxa1,356.469959361149,0.674419126198493,0.284112663108057,2.37377355454935,0.0176073450613336,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Tac1,14.8678253194209,1.6552068045958,0.698259212766886,2.37047614171385,0.0177651904571873,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ghr,50.1697489524043,0.89984592278968,0.382743600616926,2.3510410659754,0.0187209675954985,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Sned1,64.5385648643728,0.98465851687737,0.419540615640609,2.34699211511111,0.0189256552831916,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Adamts5,130.694078364736,0.968547523645834,0.413771995449217,2.34077592079261,0.0192437130078245,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Cpeb2,35.5146657141404,0.955493585715683,0.408958362738393,2.33640798862182,0.0194699879964224,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ppl,10.4574837241764,1.49845294874809,0.642339146965311,2.33280651790791,0.0196583024350715,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ackr1,23.502899754341,1.1915463523967,0.511794289553582,2.32817437927265,0.0199028460536679,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Mafk,44.1396293770992,0.838498207683003,0.360174120290252,2.3280356928679,0.0199102084644042,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Uap1,142.405470472099,0.837846078013925,0.361413976418775,2.31824481807837,0.0204360195384219,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Rora,86.9846365014307,0.719726097998422,0.311166108687457,2.31299642828819,0.0207228355170105,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Zc3hav1,44.0215559011602,0.834252215973486,0.362161529148878,2.30353626442343,0.0212486892013256,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Il6ra,26.2554785467364,1.14838656674316,0.49918744045795,2.30051173901658,0.0214192449988982,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Irx5,18.8499729762883,1.1964732219987,0.520693496759846,2.29784552609947,0.0215705825963757,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Creb3l1,96.4972144518251,0.854423657334093,0.37209798351558,2.29623296869685,0.0216625644307601,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Glul,109.649441648499,0.853575674834951,0.374232332762114,2.28087099940009,0.0225560814919747,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Nfatc1,31.4758468610606,1.10105541432078,0.483164043646676,2.27884386017339,0.0226763486092432,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Mt1,2123.71714452531,0.891284036182708,0.39167023957343,2.27559805706303,0.0228700777356444,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ly6c1,252.591618540382,0.822933415102078,0.361696534819889,2.27520403398906,0.0228936929973706,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Rbp4,22.8297064360002,1.06112933837182,0.466792223167886,2.27323696862486,0.0230119036144503,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Zc3h12a,24.8706334837562,1.08667881844427,0.478885566449728,2.26918264941766,0.0232572209353503,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Txnip,133.882317755092,0.767964114568528,0.339409543708389,2.26264737926268,0.0236574349911802,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Rreb1,10.2116432947566,1.47425775065385,0.653828819557525,2.25480692584267,0.0241454503725886,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Htra3,251.76568757041,0.747032698505731,0.332013215332814,2.25000892737627,0.0244483786121517,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Serping1,686.363394168594,0.781579959653492,0.34940813680226,2.23686822753017,0.0252949536903006,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Xdh,52.6175537457354,0.868454013959815,0.388683082154303,2.23434992113973,0.0254600580281158,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Pi16,468.937366409729,1.06152960035159,0.475918433896555,2.2304864126829,0.0257151684976707,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ccl8,173.286263073171,0.84015917705296,0.377503084962952,2.22556903643691,0.026043062126843,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Steap4,58.2038772436362,0.973059287711183,0.437324340407258,2.22502888086454,0.0260792993974068,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Adamts1,227.284334407706,0.81483900462085,0.366353689797566,2.22418670075659,0.0261358854621466,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Scara5,88.7233667282033,1.0211597990658,0.459212163204889,2.22372114871483,0.0261672114188439,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Zfp36l1,429.756248285144,0.687656356300193,0.309866637700677,2.21920101306437,0.0264730521909037,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Sod3,63.3060741587938,1.01246882600972,0.458003818291924,2.21061219486251,0.0270627035511571,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Gem,319.257618967015,0.695009552902248,0.314511930991793,2.20980345868146,0.0271188055921573,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Pnp,312.441992982337,0.725314145768548,0.328881750510025,2.20539493189799,0.0274263933784841,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Gpx3,520.793155987572,0.818345592589775,0.373050812479249,2.19365717809634,0.0282600645052849,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Timp2,772.591469811268,0.558222920176412,0.255843455912265,2.18189250995671,0.029117466767129,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ablim1,42.3544005448465,0.843921274418902,0.38815398453129,2.1741919651758,0.0296907215466706,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ube2o,17.2273757229031,1.10174243859929,0.509767661023846,2.16126389105674,0.0306749605289957,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Rarres2,486.304489615901,0.722231643332551,0.334572953060523,2.15866715084378,0.0308759990073822,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Tgfbi,142.77873554837,0.64786916495473,0.300184838286157,2.15823413551998,0.0309096326624178,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Zbp1,21.8562999338596,0.994175224759114,0.462078523712933,2.1515287418481,0.0314344897298299,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Gas6,533.922355824105,1.0274565375401,0.477720973013318,2.15074613756063,0.0314962425586883,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Pcsk6,18.6735206518898,1.28162843292929,0.596164274599737,2.14979073308238,0.0315717715370109,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Sgsm2,17.1275564285119,1.07491813919107,0.502132495501708,2.14070618575892,0.0322977393726133,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Chpf,36.8996677779602,0.8422729431271,0.396477990671104,2.12438764053817,0.0336377426332848,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Plekho2,19.8456279031297,1.0838175189254,0.510470671882851,2.12317294336966,0.0337393623501149,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Brd2,158.385543097177,0.649231144966223,0.306102208924774,2.12096197295255,0.0339250026655036,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Adnp2,8.30509181284683,1.44780419165419,0.682770350962598,2.1204848593865,0.0339651770392399,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Arhgap20,13.8863571672943,1.17426323348251,0.55475414020889,2.11672730020608,0.0342829984775781,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Nova1,26.964546752766,0.948251872370362,0.448106107472187,2.11613244398642,0.0343335448269963,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Flt3l,24.5279166514977,0.948752652621817,0.449123409593426,2.11245424388073,0.0346475066015082,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Serpina3c,23.9288328353265,0.986229981077379,0.467923259504426,2.10767462622373,0.0350591435663936,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Gngt2,16.9886973447851,1.13954168534992,0.541164045287071,2.10572320033832,0.0352284033380053,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Socs3,552.550097417909,0.767771076306838,0.365486618835994,2.10068176709737,0.0356689109047632,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ism1,16.8438267316106,1.08962600304881,0.519465041278883,2.09759255476795,0.0359411533520142,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Klhl21,23.1881606898858,1.14480988505434,0.545867787005593,2.09722924178087,0.0359732871095465,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Gpsm3,8.01343911347535,1.44780242204001,0.690789262981833,2.0958670026087,0.0360939905908743,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Lrrn4cl,37.0306567624702,0.943867096833129,0.451320754354491,2.0913443215859,0.0364972094302057,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Trim12a,11.9061304157949,1.2589369454782,0.602948857327202,2.08796638417877,0.0368008671267245,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Cgref1,9.83087760901376,1.38723229821946,0.665221933461518,2.08536764715638,0.0370359412351499,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Adh1,14.4000115778456,1.20208250005834,0.581414851284296,2.06751254702739,0.0386858831537601,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ppp1r15a,275.276692408355,0.627264001160642,0.304305031188965,2.06130013266566,0.0392744155711937,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Dpt,516.134518581662,0.890810321821691,0.435639597138148,2.04483322377879,0.0408713030741364,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Irs2,111.638535843127,0.68059675445366,0.33416261548927,2.03672320872026,0.041677787398178,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Crispld2,84.5690391220509,0.757551338853928,0.37458457723115,2.02237728112991,0.0431373902883127,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Cd248,123.368886701741,0.699082734664341,0.345870540073361,2.02122659685344,0.0432563136593543,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Icosl,11.0038978633105,1.26256244485827,0.627515182951058,2.01200302265315,0.0442196183618463,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Trim30a,14.3890175793465,1.29350838889532,0.644827673677101,2.00597530425322,0.0448588829006527,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Antxr2,53.0341443015473,0.688428709694182,0.343966713547699,2.00143991432681,0.0453450028875019,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Mndal,67.3183014445691,0.920215513881012,0.459938844742358,2.00073449851031,0.0454210095609827,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Slc25a24,12.0902653499282,1.17183854904174,0.587584568602195,1.9943317296937,0.046115813905564,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Fam102b,81.5709144177674,0.594686025486596,0.29828203446038,1.99370379970232,0.0461844338998977,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Cfb,49.3956656167715,0.941515485402507,0.47288671303135,1.99099585473041,0.0464813429760109,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Tnfaip2,64.1925856185543,0.796867436966368,0.400545268188524,1.98945662389227,0.0466508249906248,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Egr1,1179.23920843688,0.464444426912668,0.23366462366273,1.98765401297136,0.0468499682226311,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Phkg1,10.0959871429858,1.2545430995539,0.634933422121157,1.97586558817895,0.048170002553024,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ifi203,111.590485743785,1.10116340129051,0.560254879781327,1.96546864834145,0.0493600208774172,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ifi207,76.9799437455109,0.796643071723252,0.405322205480666,1.96545627392539,0.0493614517986054,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
C4b,203.607438539657,1.02264838675626,0.521487144684171,1.96102319526132,0.0498763171621797,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Apopt1,38.9177996400692,0.957880656113822,0.488812570025483,1.95960725000154,0.0500417133301325,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ppp1r14a,29.1611125302624,0.878254763954349,0.449801794370579,1.95253726184734,0.0508744515090004,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
B4galt1,83.2862810408781,0.609897462304923,0.312723129289924,1.95027935314465,0.051142832173766,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Lrif1,14.8008138688752,1.07175533093915,0.551388824646597,1.94373785436451,0.051927071283879,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Fos,2208.04924363735,0.529049388133241,0.272736903303312,1.93977925878583,0.0524065223799733,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Klf13,51.2160260083476,0.647903554672379,0.334952068746106,1.93431722066327,0.0530741372120733,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Clic4,200.093455293824,0.590408468676388,0.306270926166623,1.92773266488633,0.0538883869027847,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Slc43a3,63.3370927718963,0.769923235868534,0.403275078822179,1.90917633223754,0.0562393483852511,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Tshz3,16.1964187801522,0.985031733218017,0.516261988199174,1.9080074763087,0.0563902499869565,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Slfn5,81.0348728437146,1.08488389153618,0.569002638782224,1.90664123079998,0.0565670620733587,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Osmr,59.9358288553973,0.959850016487419,0.504440797038722,1.90280013456909,0.0570666296637368,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Igfbp6,345.600606517615,0.892108342533678,0.469976317500331,1.89819850344491,0.0576699378972844,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Echdc2,17.5545099728341,0.966068368841243,0.509683966845261,1.89542624779983,0.0580359540498878,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
AI413582,10.8261700908711,1.12285831925932,0.594261262639755,1.88950279927635,0.0588244880409704,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Nrp1,32.1002477951459,0.883278873332259,0.46934193782213,1.88195173316688,0.0598425693825843,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Nrip1,63.4721989194679,0.689298141561585,0.366772901086016,1.87935951516748,0.0601954203319194,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Has1,363.501388267539,0.945587945830398,0.504938756964736,1.87267848385113,0.0611127962513796,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Rhoj,99.8506778778093,0.657231668301379,0.352796034079087,1.86292249576152,0.0624731713119483,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Sash1,73.0842370020897,0.599826956712893,0.323592779425801,1.85364753124979,0.0637896027598347,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ptgfr,27.6395447666554,0.821647353556339,0.443622983030122,1.85212981515106,0.0640071840612908,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Dock9,19.2691891913381,0.991811690794337,0.535551351359644,1.8519450810391,0.0640337095167376,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Zfp36,727.140686074716,0.661115526618125,0.357528334691757,1.84912764239541,0.0644393837697363,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Zfp639,14.8586281592197,0.988551332834645,0.534775147791239,1.84853641183144,0.0645247819521046,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ang,27.3360038975219,0.836207418914524,0.452409342263741,1.84834250930884,0.0645528098397938,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Nfkbia,559.931685056094,0.490049371237431,0.265147987761242,1.84821078739887,0.064571855482047,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Cited2,55.3538674755127,0.897810762217587,0.485850714285369,1.84791487553572,0.0646146582251622,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Neat1,662.819447998028,0.588928769870359,0.31938042710659,1.84397264167291,0.0651871273698607,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Tgfbr3,125.952223946278,0.616849524186765,0.334640463315972,1.84332019527575,0.0652822742322324,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
C1ra,151.730473846205,0.773985592199286,0.421139123289075,1.83783825676061,0.066086242463102,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
