,4930523C07Rik,Abcb4,Acsl4,Adamts12,Adamts18,Adamts3,Adamts9,Adssl1,Akap6,Aldh1l2,Alpl,Apold1,Arap3,Armcx2,Arsb,Bach1,Bcl6b,Car9,Cbr2,Ccng1,Ccr5,Cd244,Cd274,Cd84,Cdh11,Cdh5,Cdk14,Cdo1,Chrdl1,Chst11,Chsy1,Clec11a,Clec12a,Clec2e,Col11a2,Col9a1,Col9a2,Csf3r,Cxcr4,Cyp4v3,Dact1,Dcstamp,Dio2,Dusp4,Dysf,Emb,F5,Fam114a1,Fam198b,Fam46a,Fat4,Fcer1g,Fhod1,Fkbp14,Fn1,Galnt5,Gda,Gja5,Gnptab,Gpr137b,Gpr171,Gsap,Hapln1,Has2,Icam1,Ifitm3,Igsf6,Itgb2,Itgb3,Kbtbd11,Kcne4,Kdelr2,Lamtor5,Lat2,Lcp1,Lcp2,Lipa,Ly75,Masp1,Matn3,Mdga1,Mest,Mettl7a3,Ms4a6d,Mt3,Myc,Nckap1l,Nek6,Nfatc1,Nfkbiz,Nmb,Nos2,Notch4,Nrp2,Oscar,P4ha1,Pcsk5,Pde3b,Pdgfc,Peg10,Peg3,Phospho1,Pi15,Pik3ap1,Pik3cd,Pla2g7,Plcb2,Plxnd1,Ppm1h,Prkg2,Ptprc,Rac2,Rnd1,Rnf144a,Rufy4,Runx2,Saa3,Samd4,Sec23a,Sec24d,Sele,Serpine2,Sfrp4,Sgms2,Shc2,Skap2,Slc13a3,Slc13a5,Slc37a2,Slc41a2,Snx10,Snx7,Sp7,Specc1,Spi1,Spock1,Spp1,Srgn,St6galnac5,St8sia4,Stc1,Steap1,Sulf1,Syk,Tgfbr1,Tm4sf19,Tmc7,Tnfrsf9,Trp53inp1,Tspan2,Vash2,Wif1,Wnt2b,Xpr1,Zfp354c
GSM5429656_T-7P,-0.4867795158681923,-0.7071067811865475,-0.43502686220950604,-0.4026031993275796,-0.2819593091188828,-0.6546536707079771,-0.6701296779861209,-0.5412658773652742,-0.4004947435409863,-0.37673072911771455,-0.38537071306392046,-0.656886185442862,-0.5477225575051661,-0.4598635936192799,-0.42852508696504826,-0.5829530966869504,-0.3492269454945586,0.0,-0.7548294124240689,-0.4537887912905928,0.5153882032022077,-0.3535533905932736,-0.5710716288835784,-0.8488746876271653,-0.4241063811679058,-0.622375914264142,-0.4647401949549602,-0.3733770651637646,-0.9265710074969749,-0.392472214179885,-0.4148581637716365,-0.44916759405592055,0.08362420100070911,-0.5656854249492379,-0.5649940185898832,-0.5643326479831002,-0.5555838995037159,-0.7669649888473704,0.16453517315279387,-0.47053525115818257,-0.7668962776886163,0.0,-0.382050437814933,-0.7486735101667789,-0.3851856078856727,-0.5329553420275033,-0.8431544610581375,-0.43661334156905274,-0.4827616572478924,-0.4719332428980545,-0.4594892849646767,-0.5082329989778311,-0.34116618440880137,-0.4574308692074041,-0.3893312572486473,-0.4037871864112291,-0.44030826852308574,-0.3535533905932738,-0.46542549076350737,-0.40694569974294315,-0.5345224838248487,-0.577263167994412,-0.377871090803229,-0.7197909403383707,-0.565992506771892,-0.5414190680201629,-0.64888568452305,-0.8898967174142575,-0.4269241900664086,-0.372085772624627,-0.5113694143952157,-0.48343397545228745,-0.45757370616203075,-0.8035304331665313,-0.7186052063706126,1.7048734283205325,-0.4467346952548895,-0.41380294430118403,-0.4618683864875944,-0.3731012536223183,-0.4946839066173484,-0.6543928669183879,-0.5892556509887895,-0.6926760958499623,-0.663898814660181,-0.9579808460641451,-0.7522172033416511,-0.47977492002317956,-0.7033970182123311,-0.7014548897059782,-0.47638300400816685,-0.38933141071383004,-0.4646701704940169,-0.4180929931630252,-0.7071067811865475,-0.5216287627889152,-0.3943154385379212,-0.4209101110792543,-0.4608002046329526,-0.7498434004635491,-0.3959578966733281,-0.3535533905932736,-0.38556955006669874,-0.6488856845230501,-0.7086352218657938,-0.4100281577154815,-0.5345224838248487,-0.4168899290448561,-0.41947846962760854,-0.5634910115861156,-0.6749673070628271,-1.03308222482469,-0.4616102004021389,-0.41944031387203967,-0.49999999999999994,-0.4465593716298381,-0.4375131849045072,-0.4492906881858842,-0.43474906583117584,-0.4298878171520055,-0.49999999999999994,-0.8023354449041542,-0.4921687979911119,-0.48613753316281605,-0.45740360202020497,-0.5927058383760041,-0.5345224838248487,2.82842712474619,-0.1638463841038081,-0.43876189612116023,-0.5249107941747246,-0.4448723380160538,-0.6444022325288266,-0.4916912825243259,-0.33449680400283627,-0.2530028669517922,-0.3719432339259407,-0.6479280425304782,-0.5105776236817762,-0.9636241116594315,-0.4678943343355072,-0.5381287408144226,-0.5264804453965526,-0.6957532469526543,-0.4930381018966795,-0.3535533905932736,-0.45286283327594007,-0.29329423004270655,-0.4114565067012079,-0.3990175092724688,-0.3635931193228594,-1.0178687287326815,0.07669649888473708,-0.4944398414486269,-0.42178873529383787
GSM5429657_T-7V,-0.18450856758672093,-0.7071067811865475,-0.3019709238764467,-0.28856924829852476,-0.19614560634357064,0.4909902530309828,-0.3518180809427135,-0.43301270189221935,-0.4004947435409863,-0.28855970740931325,-0.3116323533888195,-0.06568861854428623,0.0,-0.018846868590954056,-0.21228567118637592,-0.2317008652857329,-0.18380365552345193,0.0,0.2156655464068768,-0.2860013390486929,-0.30316953129541613,-0.3535533905932736,-0.19500006839927067,-0.8488746876271653,-0.2321852665672789,0.5779204918167032,-0.3134001043319067,-0.2968463623662228,0.7840216217282094,-0.25019244476616137,-0.2525223605566483,-0.2197493121604308,-0.6689936080056725,-0.14142135623730945,0.1614268624542523,-0.5643326479831002,0.3535533905932737,-0.7669649888473704,1.7158668057362798,-0.3076576642188117,0.5318233670769311,0.0,-0.3480063393957805,-0.19377432027846042,-0.03851856078856728,-0.31257110599991406,0.6006542842051331,-0.22566015864253144,-0.17119544034036263,-0.2957764912315928,-0.18742326097243392,-0.04419417382415931,-0.00268634790873071,-0.19970942967554772,-0.25438810704488535,-0.33206183093028707,-0.3431534299248277,-0.3535533905932738,-0.22247338458495655,-0.28486198982006017,-0.5345224838248487,-0.35618365684761594,-0.17782168978975482,-0.07271440827481836,-0.1538620406758541,-0.2702282020001549,-0.16222142113076246,-0.5416762627738958,-0.2915326790003908,-0.28372767358447815,-0.31193534278108154,-0.1674353714344509,-0.260532397288429,0.9320953024731763,-0.20531577324874647,0.3706246583305506,-0.2855585479143864,-0.41380294430118403,-0.3969181446377764,-0.3731012536223183,-0.19565856007999602,0.1627139020445721,-0.9428090415820632,-0.4273958889287002,-0.42489524138251583,0.8653169804420089,-0.39590379123244795,-0.22689209248533967,0.043641420837991385,-0.2227917046791526,-0.35388451726320963,-0.29199855803537256,-0.10101525445522104,-0.31415619382685667,-0.7071067811865475,-0.045483921491461125,-0.34838928746115155,-0.33009731314092206,-0.1865143685419094,0.1660367529597858,-0.3067269716131682,-0.3535533905932736,-0.31512167549655534,-0.6488856845230501,-0.2762476288629365,-0.37707946647048746,-0.5345224838248487,-0.27991180950154626,-0.25651561092335773,-0.18240171473307787,-0.06749673070628275,-0.7124704998790965,-0.2761865613986259,-0.2493595712140368,1.0,-0.07532326750382808,-0.4383103920467565,-0.30779133282182375,-0.28893260896854545,-0.2826979667140906,-0.49999999999999994,0.37396991076041086,0.1261182544852224,-0.2026448032406555,-0.30674544230435113,0.09358513237515854,1.8708286933869707,-0.35355339059327373,-0.5325007483373764,-0.31581213402127467,-0.29271164929850596,-0.2837110382064645,-0.0920574617898324,-0.021511493610439282,-0.33449680400283627,0.7228653341479778,-0.20716373145409955,-0.1790151705135754,-0.3574043365772433,-0.29649972666444047,-0.47358494110445254,-0.06358293479363497,-0.20257157762328293,-0.2697818712673557,-0.27594052404150704,-0.3535533905932736,-0.45286283327594007,-0.29329423004270655,-0.30700985500013206,-0.3990175092724688,-0.255117824055266,0.2693792476797266,-0.6135719910778963,-0.23647122851890853,-0.3387726621445537
GSM5429658_T-14P,-0.4829533013329838,0.3535533905932738,-0.3925622010393807,-0.382647257897495,-0.40455031308361444,-0.32732683535398854,-0.4355842906909786,-0.43301270189221935,-0.33374561961748855,-0.384746276545751,-0.3616690974540666,-0.6076197215346474,-0.5477225575051661,-0.4395089755410495,-0.3546204765090463,-0.43962603674737316,-0.5146502354656654,0.0,-0.7548294124240689,-0.446162088915961,-1.12172726579304,-0.3535533905932736,-0.5710716288835784,1.3339459376998313,-0.31173151801359134,-0.622375914264142,-0.3796113939794926,-0.3733770651637646,-0.8909336610547834,-0.3862861372488535,-0.40187129951443745,-0.34632491596483894,-0.2926847035024817,-0.5656854249492379,-0.5649940185898832,0.9593655015712704,-0.5555838995037159,1.3038404810405297,-0.7521607915556296,-0.4026695899334447,-0.5678989127648632,0.0,-0.33827945413316557,-0.4315882588020255,-0.3851856078856727,-0.3903537775390632,-0.5073849854155164,-0.3993863092879019,-0.4102051409817553,-0.39742760038994446,-0.33705957416816745,-0.44194173824159233,-0.5104061026588367,-0.3907787727767516,-0.3561132562834946,-0.33206183093028707,-0.4208773008034341,-0.3535533905932738,-0.4151595377610486,-0.3662511297686488,-0.5345224838248487,-0.13510414570081983,-0.377871090803229,-0.6462595162402397,-0.47614806516295566,-0.5028938147207945,-0.16222142113076246,-0.1934558081335342,-0.39424348049874913,-0.3897573924326568,-0.2710257896294643,-0.4083843069980513,-0.40300842062780257,-0.8035304331665313,-0.3079736598731197,-0.29649972666444047,-0.3910556625372612,-0.41380294430118403,-0.447106967885363,-0.3731012536223183,-0.26210863708829657,1.7544803350892992,-0.9428090415820632,-0.5600359923893312,-0.663898814660181,-0.6472843554487466,-0.7522172033416511,-0.4418424958925036,-0.6879941637989224,-0.583630105699375,-0.47638300400816685,-0.38933141071383004,-0.28284271247461895,-0.39860484328749357,-0.7071067811865475,-0.44191220564861755,-0.3741357660950982,-0.3819903405342548,-0.4498287711893109,-0.7498434004635491,-0.3379265957600773,-0.3535533905932736,-0.3832970379837909,-0.6488856845230501,-0.2762476288629365,-0.14643862775552907,-0.5345224838248487,-0.36328979531051747,-0.41947846962760854,-0.5244049298575989,-0.3712320188845549,-0.39185877493350313,-0.31126670931820943,-0.3592898073222582,-0.49999999999999994,-0.30129307001531247,-0.44309363490025233,-0.38942557630108937,-0.3841183516427625,-0.4026762481634834,-0.49999999999999994,-0.6561472070614481,-0.4552561381417785,-0.38219019885802386,-0.42890070693882726,-0.5927058383760041,-0.5345224838248487,-0.35355339059327373,-0.1638463841038081,-0.40260020138589975,-0.41936572832189795,-0.37688241465888334,0.4602873089491617,-0.18745730146239928,-0.2090605025017727,-1.066226367868267,-0.32263913082413,-0.44353012395900776,-0.43135006138632814,0.3706246583305506,-0.19474520942613005,-0.566043199992116,-0.41542597644571727,-0.5253646966785348,-0.3844893129690933,-0.3535533905932736,-0.8233869695926184,-0.07332355751067667,-0.4051264065981124,-0.501622011656818,-0.3816723352007917,0.7773515433043541,-0.6135719910778963,-0.4398695579442634,-0.28594425195864553
GSM5429659_T-14V,-0.4179076542344393,2.4748737341529163,-0.4237029525641393,-0.328481131158694,-0.40455031308361444,-0.4909902530309828,-0.38532456484201955,-0.21650635094610968,-0.4004947435409863,-0.36871518168967804,-0.3774701745273025,-0.6076197215346474,-0.5477225575051661,-0.4123694847700756,-0.36830651548238,-0.4254951998519219,-0.3492269454945586,0.0,-0.7548294124240689,-0.41565527941743374,-0.30316953129541613,-0.3535533905932736,-0.38303584864142454,-0.8488746876271653,-0.33319637951497727,-0.622375914264142,-0.36636913604997545,-0.3698983968547855,-0.14254938576876536,-0.42958867576607374,-0.3694041388714398,-0.26523741977764,-0.2926847035024817,-0.5656854249492379,-0.2017835780678154,-0.5643326479831002,-0.5555838995037159,-0.7669649888473704,0.16453517315279387,-0.3483770609536544,-0.5260047306756519,0.0,-0.3771869951836255,-1.0657587615315323,-0.5585191314342254,-0.27800102976029223,0.029846175612677325,-0.364227445466815,-0.3760608980329849,-0.42399550391996815,-0.40507608016622815,-0.5082329989778311,-0.3169890532302249,-0.3685614072998674,-0.3595386136971674,-0.3798787345842484,-0.4014463330837825,2.8284271247461903,-0.35651592592484666,-0.3662511297686488,1.8708286933869707,-0.3009137790609169,-0.377871090803229,-0.41831210153603376,-0.30058048660604353,-0.45133053901661807,-0.16222142113076246,-0.5416762627738958,-0.3755687893172294,-0.3632499627206121,-0.35795859007665093,-0.3994968462600496,-0.41513403963540885,-0.8035304331665313,-0.3079736598731197,-0.29649972666444047,-0.3881251871310702,-0.16552117772047362,-0.36591916557309057,-0.21320071635561044,-0.36178375260074735,-0.42093379007182796,0.11785113019775796,-0.6926760958499623,-0.663898814660181,-0.20985640155601465,0.6730364450951615,-0.4355204252040576,-0.24131138581006978,-0.43214109769088516,-0.35388451726320963,-0.38933141071383004,-0.28284271247461895,-0.3563805185571751,-0.7071067811865475,-0.38589516549597586,-0.3560436459739465,-0.3560438268375884,-0.43885733774566915,-0.6052307446598646,-0.3385505882430154,-0.3535533905932736,-0.3628444292376202,0.8111071056538127,-0.49244142536436514,-0.44297684896047557,-0.5345224838248487,-0.4228454994597826,-0.47379942252902546,-0.49509036856121136,0.23623855747198946,2.4936467495768375,-0.40648425367136476,-0.36343811811879484,-0.49999999999999994,-0.41427797127105465,-0.43953277633153875,-0.38398329340247167,-0.36791652310247025,-0.3927811321676572,-0.49999999999999994,-0.26517866399374584,-0.28914916881977826,-0.41998922951431195,-0.4003978118574495,-0.5303157501258984,-0.5345224838248487,-0.35355339059327373,-0.1638463841038081,-0.3881355234917956,-0.41514392568778485,-0.39450943182555714,-0.36822984715932944,-0.4087183785983459,-0.2090605025017727,-0.09035816676849719,-0.4394120065915765,-0.33531946118587636,-0.41550454892723854,-0.29649972666444047,-0.4678943343355072,-0.4543853632813425,-0.4030865910067356,-0.14199045856176615,-0.4173828853713921,-0.3535533905932736,0.6587095756740946,-0.07332355751067667,-0.3798060061857304,-0.3990175092724688,-0.3635931193228594,0.11352411152217047,2.1475019687726373,-0.4497914276723295,-0.3765072408487738
GSM5429660_T-30P,-0.5326940902906943,-0.7071067811865475,-0.4463507718548728,-0.4083048968790323,-0.40455031308361444,-0.6546536707079771,-0.25129862924479535,-0.43301270189221935,-0.467243867464484,-0.4248240136859334,-0.3221664047709768,-0.6076197215346474,0.0,-0.5005728297757408,-0.4230506713757148,-0.5668035688064347,-0.5146502354656654,0.0,-0.7548294124240689,-0.4537887912905928,2.42535625036333,-0.3535533905932736,-0.5710716288835784,0.24253562503633294,-0.4266316589915982,-0.22227711223719354,-0.42122991890083233,-0.3733770651637646,-0.8374776413914965,-0.34916967566266477,-0.43433846015743505,-0.4511453378653644,-0.6689936080056725,-0.5656854249492379,-0.5649940185898832,-0.5643326479831002,0.3535533905932737,-0.7669649888473704,-0.8226758657639699,-0.4433889866682874,-0.6412137314209827,0.0,-0.31882568360793556,2.105093752116002,-0.21185208433711997,-0.4940640062579287,0.7685390220264436,-0.43868151002911665,-0.4315452928247368,-0.4280384457614935,-0.40507608016622815,-0.8396893026590254,-0.4136975779445308,-0.4352135037305199,-0.3880567056528621,-0.4037871864112291,-0.4168768074493882,-0.3535533905932738,-0.46542549076350737,-0.46798755470438463,-0.5345224838248487,-0.521993290207713,-0.377871090803229,-0.7050846555187444,-0.5800049426191571,-0.5005385590605712,-0.64888568452305,-0.5416762627738958,-0.3895748077033692,-0.3897573924326568,-0.5062557202512634,-0.4681277930701735,-0.4166497420113596,-0.8035304331665313,-0.3079736598731197,-0.9636241116594315,-0.43794326903631664,-0.41380294430118403,-0.4603922446273712,-0.3731012536223183,-0.26210863708829657,-0.7074517480198789,0.8249579113843054,-0.5600359923893312,-0.42489524138251583,-0.9579808460641451,-0.7522172033416511,-0.4481645665809496,-0.7496055814525573,-0.6435945047027356,-0.4429743258049967,-0.38933141071383004,-0.4646701704940169,-0.40834891822525937,1.4142135623730951,-0.49362024271259447,-0.3741357660950982,-0.4209101110792543,-0.4498287711893109,-0.29190332375188166,-0.399077859088019,-0.3535533905932736,-0.3582994050718045,-0.6488856845230501,-0.6005383236150794,-0.3441307752254934,-0.5345224838248487,-0.4466677811194887,-0.41947846962760854,-0.46577580726482387,-0.9787025952410994,-0.7124704998790965,-0.48165599921332947,-0.38625382749974646,-0.49999999999999994,-0.46270007180922984,-0.4440502834709515,-0.41663699079417793,-0.4246229229934932,-0.42617714865357065,-0.49999999999999994,0.2957762021468704,-0.4667913443446952,-0.49558729082688807,-0.44111623340227485,-0.4679256618757927,-0.5345224838248487,-0.35355339059327373,-0.5325007483373764,-0.4459942350682123,-0.4700273599312547,-0.41717273961128065,-0.36822984715932944,-0.4640336478823326,-0.5853694070049634,2.1866676357976327,-0.3628608991440282,-0.5878110076565163,-0.5052957861954129,-0.29649972666444047,-0.46220372756656186,-0.49625705204788256,-0.4030865910067356,-0.5679618342470647,-0.4667232439748404,-0.3535533905932736,-0.45286283327594007,-0.5132649025747364,-0.37664095613418264,-0.604226514041167,-0.41783076695665616,1.4758134497882167,-0.6135719910778963,-0.4795570368565278,-0.4142418195529939
GSM5429661_T-30V,-0.4179076542344393,-0.7071067811865475,-0.40671708809608914,-0.3883489554489477,-0.26970020872240963,-0.4909902530309828,-0.5528569843385498,-0.5412658773652742,-0.467243867464484,-0.37673072911771455,-0.35640207176298794,-0.4105538659017888,-0.5477225575051661,-0.4666484663120234,-0.3956785934290474,-0.5728596417616281,-0.3492269454945586,0.0,-0.7548294124240689,-0.4385353865413292,-0.5760221094612907,-0.3535533905932736,-0.44571444205547583,-0.8488746876271653,-0.3963283251072887,-0.622375914264142,-0.41555466550246783,-0.3768557334727438,-0.8731149878336878,-0.35535575259369623,-0.40836473164303694,-0.41554594929537464,-0.6689936080056725,1.1313708498984758,-0.5649940185898832,-0.05643326479831005,-0.5555838995037159,-0.07669649888473708,-0.611130643138949,-0.456962118913235,-0.5574253672425603,0.0,-0.36746010992101047,-0.11450300743727208,-0.7318526549827781,-0.5415978610874087,-0.070884667080109,-0.3993863092879019,-0.4571534750363146,-0.3714372599801386,-0.33705957416816745,-0.7733980419227865,-0.4620518403016838,-0.3752266169429327,-0.3740366380992245,-0.3559702827572678,-0.4180198055505442,-0.3535533905932738,-0.440292514262278,-0.457813912210811,-0.5345224838248487,-0.46672341242101395,-0.377871090803229,-0.7050846555187444,-0.5363191132129772,-0.5043237913716445,-0.64888568452305,-0.8898967174142575,-0.4269241900664086,-0.3544141528165972,-0.5113694143952157,-0.4404779152186128,-0.4242282538911135,-0.5142594772265799,-0.6159473197462394,-0.9636241116594315,-0.4320823182239347,-0.41380294430118403,-0.44858310974558613,-0.3731012536223183,-0.5611339836256489,-0.6437810906980898,2.2391714737574007,-0.5600359923893312,-0.663898814660181,-0.9538927343455215,-0.7522172033416511,-0.47977492002317956,-0.680292736592218,-0.6120342947009669,-0.4429743258049967,-0.38933141071383004,-0.28284271247461895,-0.3953568183082383,-0.7071067811865475,-0.467766224180606,-0.3936195877640308,-0.3690170836859216,-0.3401144367528936,-0.7739455097641632,-0.38846998687806994,-0.3535533905932736,-0.335574284242726,-0.6488856845230501,-0.2762476288629365,-0.4100281577154815,1.8708286933869707,-0.4407122107045622,-0.41947846962760854,-0.44623276640056553,-0.3712320188845549,-0.39185877493350313,-0.47163309980773416,-0.39869875988935644,-0.49999999999999994,-0.5595442728855803,-0.44474119632756753,-0.43840612238864873,-0.40032018018305476,-0.3989655796650486,-0.49999999999999994,0.2515797581479127,-0.48063359178819526,-0.438888744842456,-0.4003978118574495,-0.6083033604385305,-0.5345224838248487,-0.35355339059327373,-0.5325007483373764,-0.43876189612116023,-0.4489183467606894,-0.41717273961128065,-0.6444022325288266,-0.43637601324033926,-0.5853694070049634,0.3975759337813878,-0.4082725730535907,-0.5517407867321392,-0.4736047612772338,-0.9636241116594315,-0.2516512771155836,-0.6079148887586562,-0.4308502082444444,-0.6531561093841244,-0.4404083860530013,-0.3535533905932736,-0.45286283327594007,-0.5132649025747364,-0.3829710562372781,-0.3990175092724688,-0.43590998283458837,-0.04810343708566553,-0.6135719910778963,-0.4051430138960321,-0.3387726621445537
Reg_0h_Amp.11_R1.11302015.Right.P3,0.507404250981302,-0.40135275195644043,0.23943874077932223,-0.5198477778780421,-0.28261632496479644,-0.5739852842580492,-1.1143397765945664,0.05947512607193517,-0.3829127724020819,-0.26178238670400045,-0.29800940596747655,-0.46013795893892895,0.5989886760730261,-0.03397092427287229,-0.23385831370961813,0.7819457587532446,0.735077259926062,-0.07911744636332971,0.24779246211308414,0.2747723737069426,-1.1788095536025043,-0.7471126906165321,-0.09396216551307848,-0.31189873085186753,0.18721591379938154,-0.24805937892665467,0.28261735169365565,-0.0018754806830194968,-0.090975085395789,0.17979894131668506,0.40722448970667824,0.2186599493883014,-0.6832597911218464,-0.33924186348381613,-0.08210682878505231,-0.3117170761998595,-0.06178518406532786,-0.41464955219684707,-0.5145956604422819,0.31286934076447914,0.1452513716477531,-0.8322695775532137,-0.2656212566892419,-0.17632121956244148,0.008108722858296846,-0.28520431819353864,-0.41315439920052854,0.21909893016151535,-0.29414783576578246,0.18746197292435182,0.07216118801755615,-0.6319242029618287,0.07428594328331778,-0.09573534088130853,-0.049027271390502,-0.19105936119596637,0.5374548513190529,-0.22503495370954787,0.783062317847286,-0.03135842209027475,-0.6449490312971542,-0.7573284681667701,-0.44758543097834896,-0.4589239301539093,-0.07760288225947082,0.4030948655543219,-0.026445886703346865,-0.08055520580977797,-0.3921285414688628,0.18797202675414992,-0.03020489755154351,0.05345748365508409,0.34786879873536825,0.07992187702241237,-0.4454383272497841,-0.4283375987441059,0.7032089307733037,-0.6340883015388286,0.09257923206566146,-0.44207875626065135,-0.12787954363013446,-0.35536467842771885,-0.07448021579220455,-0.40280317909093105,-0.42922092766148123,0.7959544438803365,-0.18574576662319117,-0.8112205956056139,0.13125581804077643,0.42008595494216583,-0.1033139996403252,-0.7076831032559404,-0.5333403464017483,0.2107089292326283,-0.5794893743684802,0.020531156172652443,-0.38529634627542725,-0.023272488424420364,0.20069662440889693,-0.38569644608999937,0.44773116397261803,0.5148027056067102,-0.3469447413535581,-0.32614420235210323,0.734078310852878,0.1815678331726449,-0.4705516851386308,0.2224220179484686,-0.16788893793973436,-0.7674988372827253,-0.1044118325348171,-0.7652394136568538,-0.33674367767959656,0.0199074626966203,-0.15206744976920433,-0.0804319463337858,-1.0264022045764831,0.1424966840375983,0.2855161555096617,0.21819329787029332,-0.8730243557997848,0.25356044543493383,-0.6536363574797278,0.054500087584455965,0.06617462329158932,-0.2589189557693691,-0.7373429994210161,-0.07656208622387124,0.3862664097254096,-0.45898490626956046,0.08717109100690734,0.41821059275773037,-0.19323162337844219,0.19357969522510743,-0.6660981651531424,-0.3247452428601896,-0.8467037367565007,-0.66678522059295,-0.06910766646905336,0.24386846274487198,0.21741959802140942,0.19482276754751565,-0.2852017865639461,0.6014036545788806,0.2568768327627185,-0.47904897402920094,-0.08424852469093588,-0.7919583381071503,0.5103761432229693,0.5095771034141047,-0.3039986293539228,0.39576125729088313,-0.8198603319882193,-0.03128502840663562,0.23160211929311492
Reg_0h_Amp.13_L1.11302015.Right.P3,-0.03721208800121948,-0.12077023187680751,-0.3549270327809266,-0.38631125861987076,0.02605406757796093,-0.7472202795069575,-1.654427878426682,0.08818395603425296,-0.5839419779131748,-0.27002246953851955,-0.4233853276553883,-1.1221084326579953,0.22316949287292728,-0.16985462136436144,-0.4427374117978578,-0.15688456529087538,-0.14019803000475092,-0.6045067386198166,-0.3827508566568173,0.09524847403925886,-0.604193468853494,-0.8842982746445401,-0.6142064615302913,-0.3418812017313663,0.05907888405913783,-0.3687499622513326,-0.0582852550101765,-0.20672167178952194,-0.20480234905829914,-0.6165960911341701,-0.22955921545695096,0.046258249454030446,-0.41253421350752995,-0.7476582517014315,0.7587669216421812,-0.40866412457219814,0.1235703681306558,-0.545194972066323,-1.1185339208784157,0.0028972062175653037,-0.33437602864896393,-0.6111005513255172,-0.7023608230974655,-0.23620389790440274,-0.3336220531677439,-0.8653889595261473,-0.3013550759153091,0.5237925621083807,-0.45529170922864454,-0.1326494923086716,-0.22668665192128756,-0.4462279928643181,-0.49318872393203356,-0.3490872188338289,0.17165684751668894,-0.22122345358560427,0.050069912451160006,-0.7348421822878362,-0.1573790690628051,-0.6412213928969879,-0.9213557589959345,-0.6410152222025904,-0.42662833148660717,-0.5381919226957097,-0.955112397039639,-0.89778435316422,-1.2133802155198545,-0.4531997259335112,-0.20274784822111244,0.2363288468854528,-0.9363518240978511,-0.4349294929201593,-0.06201095284358107,-0.6092248470031798,-0.4042781999868772,-0.3356864042206552,-0.05504549299280425,-0.4574073506456565,-0.09899043009255643,-0.44207875626065135,-0.3981656353005991,-0.4575054243231111,-0.2033264551759522,-0.9462665816686989,-0.7839587394426443,-0.366894405847723,-0.16896049944234975,-0.5704313532240297,-0.6515797205548629,-0.7250028027584756,-0.7813121222799595,-0.5820588837430516,-0.3025680811317611,-0.08819220863182277,-0.6302004572487768,-0.19502540922499687,-0.5114134215208457,-0.3061173402091703,-0.11098947028096963,-0.4253119397311251,-0.08608532257341665,-0.14417616422239812,-0.4540570934089467,-0.5412316077282979,-0.03640535312285331,-0.34705826335807294,-0.773049197013465,-0.34871199800275837,-0.43398958661101256,-0.638627763858387,0.14750845716734307,-0.5329086618824768,-0.37657992091660764,-0.15405684300744937,-0.4875103536718608,-0.21853613181667636,-0.8921851958706402,-0.275286063068899,-0.29754340631395265,-0.5172151829460526,-1.1215417881594796,-0.17092628686102454,-0.7593567327753826,0.030496863384118365,0.008356104021691858,-0.18887144316154986,-0.7373429994210161,-0.11692519292303893,-0.28215655547870633,-0.25349790165199265,-0.5141769542302188,0.0776285185616978,-0.1764935616805983,-0.005950912873104527,-0.9025302580862994,-0.788916883025767,-0.7635450745547346,-0.8510238588613087,-0.42668160364881946,0.08375550089153612,-0.9077563814473196,-1.0115101584432942,-0.2944060858075958,0.19221238515358952,-0.28684691111065,-0.6494616525376123,-0.229715293962036,-0.5142406274909667,0.09504190392157366,-0.04368438088663229,-0.14765647711476246,-0.19880745634611108,-0.5532390858131886,-0.504156339766671,-0.22135458272277642
